user_id	bucket	timestamp	block reason
26067422	treatment	20150827114730	spam
26105823	control	20150827120318	hard username
26105683	control	20150827120318	hard username
26107355	control	20150827123255	spam
26108521	control	20150827124358	abuse
26108285	control	20150827124505	abuse
26085871	control	20150827125124	abuse
26107956	treatment	20150827125728	spam
26104756	treatment	20150827125820	hard username
26056052	treatment	20150827130242	soft username
26108985	control	20150827132127	abuse
26109345	control	20150827141114	hard username
26097122	treatment	20150827141835	abuse
26109125	control	20150827144741	spam
26076290	treatment	20150827145215	abuse
26106975	control	20150827145737	abuse
26109805	control	20150827150234	abuse
26109851	control	20150827150412	hard username
26105520	treatment	20150827151356	hard username
26109833	control	20150827152857	hard username
26108187	control	20150827152928	hard username
26108980	treatment	20150827153003	hard username
26107121	control	20150827153037	hard username
26105748	treatment	20150827153132	hard username
26109307	control	20150827153302	hard username
26109911	control	20150827153651	spam
26067979	control	20150827155552	abuse
26110208	treatment	20150827161408	spam
26109906	treatment	20150827161521	spam
26109882	treatment	20150827161541	spam
26108411	control	20150827161618	spam
26107703	control	20150827161652	spam
26104653	control	20150827161745	spam
26110218	treatment	20150827161754	abuse
26103299	control	20150827161812	spam
26102198	treatment	20150827161835	spam
26101591	control	20150827165157	hard username
26110665	control	20150827165639	hard username
26110343	control	20150827170655	hard username
26110731	control	20150827170939	abuse
26110327	control	20150827171339	hard username
26110372	treatment	20150827171620	abuse
26109519	control	20150827171821	abuse
26109664	treatment	20150827172313	spam
26110202	treatment	20150827172923	other
26110894	treatment	20150827173255	sockpuppetry
26107944	treatment	20150827175412	hard username
26110919	control	20150827181736	hard username
26111179	control	20150827182055	hard username
26105436	treatment	20150827183629	abuse
26085278	treatment	20150827183710	abuse
26104265	control	20150827183934	abuse
26107694	treatment	20150827183939	abuse
26111327	control	20150827184340	abuse
26101994	treatment	20150827192336	sockpuppetry
26101967	control	20150827192706	sockpuppetry
26101890	treatment	20150827192707	sockpuppetry
26101877	control	20150827192707	sockpuppetry
26075754	treatment	20150827192714	abuse
26075079	control	20150827192714	abuse
26090459	control	20150827193051	sockpuppetry
26090476	treatment	20150827193051	sockpuppetry
26090441	control	20150827193051	sockpuppetry
26111512	treatment	20150827193917	abuse
26101951	control	20150827200511	sockpuppetry
26111627	control	20150827200537	abuse
26078724	treatment	20150827202317	abuse
26096407	control	20150827202629	soft username
26111254	treatment	20150827204215	hard username
26112135	control	20150827204257	abuse
26076702	treatment	20150827205129	abuse
26112168	treatment	20150827205155	abuse
26112205	control	20150827205529	abuse
26112227	control	20150827205935	abuse
26112245	control	20150827210313	abuse
26112272	treatment	20150827210545	abuse
26112292	treatment	20150827211011	abuse
26112312	treatment	20150827211312	abuse
26111421	control	20150827211719	abuse
26112334	treatment	20150827211825	abuse
26112141	control	20150827212115	abuse
26112351	control	20150827212419	soft username
26109365	control	20150827212702	abuse
25387123	control	20150827214036	hard username
26013856	treatment	20150827220710	spam
26112623	control	20150827221748	abuse
26112671	control	20150827221911	hard username
26112489	control	20150827222753	hard username
26112500	treatment	20150827222837	abuse
26112474	treatment	20150827223016	hard username
26112447	control	20150827223126	hard username
26081696	treatment	20150827223244	abuse
26112211	control	20150827224720	hard username
26112725	control	20150827225313	sockpuppetry
26112788	treatment	20150827231008	sockpuppetry
26098955	control	20150827234526	hard username
26102147	control	20150828001117	abuse
26113201	control	20150828004632	abuse
26098843	control	20150828005251	abuse
26113415	control	20150828010008	abuse
26113407	control	20150828011840	abuse
26113522	treatment	20150828013221	sockpuppetry
26113012	treatment	20150828014855	hard username
26113623	control	20150828023113	abuse
26113352	treatment	20150828025114	abuse
26070497	control	20150828031055	abuse
26114088	treatment	20150828032255	abuse
26112352	treatment	20150828034914	abuse
26048248	treatment	20150828035851	hard username
26059259	control	20150828040746	sockpuppetry
26108270	treatment	20150828040806	hard username
26114310	treatment	20150828042454	abuse
26111868	treatment	20150828042634	abuse
26111805	control	20150828042724	abuse
26112974	treatment	20150828042956	hard username
26113936	treatment	20150828043028	abuse
26103852	treatment	20150828043709	hard username
26114509	control	20150828045902	sockpuppetry
26114533	control	20150828051021	hard username
26114467	control	20150828051056	spam
26107430	treatment	20150828051114	spam
26111573	control	20150828051149	hard username
26111433	control	20150828051221	spam
26111380	treatment	20150828051246	spam
26111070	treatment	20150828051326	spam
26109603	control	20150828051347	hard username
26109005	control	20150828051517	spam
26108855	control	20150828051527	spam
26108221	control	20150828051613	spam
26111019	control	20150828054114	abuse
26114821	control	20150828070656	hard username
26114617	control	20150828071030	hard username
26114971	control	20150828072147	hard username
26114933	control	20150828072154	hard username
26114746	treatment	20150828074129	spam
26114521	control	20150828074200	spam
26114327	control	20150828080055	hard username
26025641	control	20150828082523	abuse
25946511	control	20150828083129	abuse
26050328	treatment	20150828083958	abuse
26106201	control	20150828084142	hard username
26113826	treatment	20150828090514	abuse
26115181	control	20150828094227	spam
26115694	treatment	20150828094542	spam
26115810	treatment	20150828095430	hard username
26058893	control	20150828095649	hard username
26109382	treatment	20150828110435	spam
26116434	treatment	20150828111631	soft username
26116286	treatment	20150828112613	hard username
26116501	control	20150828115825	policy violation
26109554	treatment	20150828120705	hard username
26115602	treatment	20150828121623	spam
26116682	treatment	20150828121739	spam
26116289	control	20150828121802	spam
26103343	control	20150828121933	abuse
26102212	treatment	20150828122413	hard username
26116364	treatment	20150828123529	abuse
26110403	control	20150828124021	soft username
26110776	treatment	20150828124131	hard username
26106969	control	20150828124211	spam
26115373	control	20150828124421	hard username
26117037	control	20150828125934	spam
26116887	control	20150828130428	abuse
26116963	control	20150828132823	abuse
26073580	treatment	20150828133543	hard username
26116897	control	20150828133955	sockpuppetry
26115969	control	20150828134042	sockpuppetry
26113431	control	20150828134550	hard username
26116876	treatment	20150828134805	abuse
26117507	control	20150828143040	abuse
26117488	treatment	20150828143307	sockpuppetry
26117656	treatment	20150828144504	abuse
26116875	control	20150828145449	hard username
26090202	treatment	20150828145709	hard username
26117542	treatment	20150828153853	spam
26117943	control	20150828153945	spam
26117779	control	20150828154817	spam
26118246	treatment	20150828160459	soft username
26117360	treatment	20150828161502	hard username
26065379	control	20150828163541	sockpuppetry
26116791	control	20150828164138	policy violation
26116982	treatment	20150828165002	sockpuppetry
26118239	control	20150828170432	hard username
26118077	control	20150828170733	hard username
26117331	control	20150828173326	spam
26118897	control	20150828173723	abuse
26114754	treatment	20150828181448	sockpuppetry
26119012	treatment	20150828181836	hard username
26114666	treatment	20150828182353	hard username
26114559	control	20150828182354	hard username
26114528	treatment	20150828182354	hard username
26114437	control	20150828182354	hard username
26119182	treatment	20150828190803	abuse
26078641	control	20150828192222	sockpuppetry
26118655	control	20150828193048	abuse
26119528	treatment	20150828193422	abuse
26117498	treatment	20150828193841	hard username
26119071	control	20150828193959	hard username
26102962	treatment	20150828195313	hard username
26112022	treatment	20150828201638	abuse
26118656	treatment	20150828201903	hard username
26118757	control	20150828202938	sockpuppetry
26116231	control	20150828205406	sockpuppetry
26120100	treatment	20150828210016	hard username
25389858	treatment	20150828210124	abuse
25368659	control	20150828210124	abuse
25967910	treatment	20150828210326	abuse
26120082	treatment	20150828210340	hard username
26120095	control	20150828210439	abuse
26118014	treatment	20150828211206	abuse
26054997	control	20150828213235	sockpuppetry
26104606	treatment	20150828213533	sockpuppetry
26120073	control	20150828213652	abuse
26118062	treatment	20150828222332	abuse
26010852	treatment	20150828223828	hard username
26119631	control	20150828223945	hard username
26120076	treatment	20150828223945	hard username
26120077	control	20150828223945	hard username
26119613	control	20150828223945	hard username
26120068	treatment	20150828223945	hard username
26119623	control	20150828223945	hard username
26120643	control	20150828225205	abuse
26120560	treatment	20150828225409	hard username
26120525	control	20150828225409	hard username
26117427	control	20150828231402	abuse
26120028	treatment	20150828235656	hard username
26120786	treatment	20150828235725	abuse
26120914	treatment	20150829002257	abuse
26077073	control	20150829002527	abuse
26111171	control	20150829002635	abuse
26078095	control	20150829004255	abuse
26082745	control	20150829010523	abuse
26121240	treatment	20150829021015	abuse
26104815	control	20150829021125	abuse
26121419	control	20150829021327	abuse
26121580	treatment	20150829030016	abuse
26120636	treatment	20150829031442	soft username
26120674	treatment	20150829031513	hard username
26104700	treatment	20150829031601	hard username
26120218	treatment	20150829031642	hard username
26121743	control	20150829033904	abuse
26121682	treatment	20150829034020	hard username
26112033	control	20150829035813	abuse
26121985	control	20150829043327	sockpuppetry
26120902	treatment	20150829043516	abuse
26120183	control	20150829044155	hard username
26117825	control	20150829044321	hard username
26120512	treatment	20150829044420	abuse
26118819	control	20150829044434	abuse
26108534	treatment	20150829044516	spam
26114383	control	20150829044530	spam
26116335	control	20150829044559	spam
26115657	control	20150829044655	hard username
26114930	treatment	20150829044740	spam
26120874	treatment	20150829044800	abuse
26115245	control	20150829044850	hard username
26121109	control	20150829045007	spam
26120637	control	20150829045116	spam
26117186	treatment	20150829045216	spam
26117297	control	20150829045226	spam
26111940	treatment	20150829045336	hard username
26111182	treatment	20150829045416	spam
26122064	treatment	20150829050146	other
26122139	control	20150829051401	policy violation
26121860	treatment	20150829052619	hard username
26121978	treatment	20150829054609	abuse
26122256	treatment	20150829055900	spam
26122362	treatment	20150829060908	spam
26090641	control	20150829061841	abuse
26087468	treatment	20150829061911	sockpuppetry
26122440	treatment	20150829061952	abuse
26122469	control	20150829062057	abuse
26122416	treatment	20150829062116	abuse
25377739	control	20150829065733	hard username
26122774	treatment	20150829073909	soft username
26122796	treatment	20150829074322	abuse
26122903	control	20150829081252	abuse
26105830	treatment	20150829085517	abuse
26122606	treatment	20150829091853	hard username
26122573	control	20150829100507	spam
26122137	control	20150829101426	hard username
26122306	treatment	20150829101444	hard username
26098566	treatment	20150829101549	abuse
26116652	treatment	20150829101848	hard username
26122964	treatment	20150829103730	hard username
26122483	control	20150829104047	hard username
26123609	control	20150829104734	abuse
26122738	treatment	20150829104741	hard username
26123116	treatment	20150829105156	hard username
26122501	control	20150829105819	hard username
26117134	treatment	20150829113837	abuse
26123943	control	20150829114201	hard username
26113806	treatment	20150829115932	hard username
26122858	treatment	20150829121050	soft username
26115389	control	20150829122009	abuse
26124120	treatment	20150829122225	spam
26111885	control	20150829124816	abuse
26124065	control	20150829133014	hard username
26122901	control	20150829133046	hard username
26116989	control	20150829133251	abuse
26120642	treatment	20150829134114	abuse
26121275	control	20150829135131	abuse
26124641	control	20150829142803	abuse
26091588	treatment	20150829144552	abuse
26121837	control	20150829145731	abuse
26119927	control	20150829151511	abuse
26125177	control	20150829152801	soft username
26125128	treatment	20150829153541	soft username
26093801	control	20150829153554	hard username
26114185	control	20150829153636	hard username
26104719	control	20150829154455	hard username
26117481	control	20150829160409	spam
26112180	treatment	20150829161400	hard username
26122937	control	20150829162141	soft username
26125310	treatment	20150829163751	hard username
26125842	treatment	20150829174804	hard username
26125369	control	20150829174849	hard username
26126400	treatment	20150829185501	abuse
26122076	treatment	20150829191053	hard username
26124055	control	20150829192705	hard username
26122280	treatment	20150829193121	hard username
26118717	control	20150829193139	hard username
26107801	control	20150829193215	hard username
26126638	treatment	20150829193329	abuse
26115041	control	20150829193503	hard username
26125576	treatment	20150829193555	hard username
26125217	control	20150829193628	hard username
26121593	control	20150829193646	abuse
26119719	control	20150829193710	hard username
26126499	control	20150829193739	other
26126361	control	20150829195411	abuse
26127075	control	20150829205847	abuse
26126955	control	20150829210714	soft username
26104003	control	20150829211442	hard username
26008180	treatment	20150829212909	spam
26127207	control	20150829214230	hard username
26126662	treatment	20150829214330	hard username
26116979	control	20150829214519	abuse
26116082	treatment	20150829214519	abuse
26126904	treatment	20150829214915	hard username
26126430	treatment	20150829215044	hard username
26127521	control	20150829223625	hard username
26127632	treatment	20150829224720	hard username
26127384	treatment	20150829230119	sockpuppetry
26098093	control	20150829230147	hard username
26127566	treatment	20150829230651	abuse
26126699	control	20150829231031	spam
26089963	control	20150829232525	hard username
26127775	control	20150829233250	abuse
26113719	control	20150829234045	sockpuppetry
26095308	treatment	20150829234142	abuse
26114631	control	20150829234151	sockpuppetry
26112634	treatment	20150829234238	abuse
26072823	control	20150829234311	abuse
26127697	control	20150829235403	abuse
26127702	treatment	20150829235427	abuse
26127716	treatment	20150829235955	hard username
26127706	treatment	20150830000004	hard username
26127692	treatment	20150830000013	hard username
26127689	control	20150830000021	hard username
26127783	control	20150830000034	hard username
26127396	treatment	20150830000156	spam
26126766	treatment	20150830000239	hard username
26127682	treatment	20150830004933	hard username
26127707	control	20150830005127	hard username
26126541	control	20150830010647	hard username
26127721	control	20150830011412	hard username
26127832	treatment	20150830011425	soft username
26127534	treatment	20150830011441	hard username
26127765	control	20150830020243	hard username
26127652	treatment	20150830024014	abuse
26127709	control	20150830041921	hard username
26090669	control	20150830044456	hard username
26129022	treatment	20150830045649	abuse
26129081	control	20150830045702	soft username
26128852	treatment	20150830045914	soft username
26129218	treatment	20150830052542	abuse
26129142	treatment	20150830052729	abuse
26129257	control	20150830053142	hard username
26129316	treatment	20150830054852	abuse
26129466	treatment	20150830062949	abuse
26122912	treatment	20150830063157	abuse
26129463	control	20150830064507	spam
26129418	treatment	20150830064609	abuse
26129446	treatment	20150830064718	spam
26129687	control	20150830065440	abuse
26129379	control	20150830070001	abuse
26129708	treatment	20150830070154	sockpuppetry
26126020	treatment	20150830070910	spam
26129756	treatment	20150830070942	abuse
26088600	treatment	20150830070956	spam
26128585	control	20150830071103	spam
26128036	treatment	20150830071117	spam
26129776	treatment	20150830071345	abuse
26129402	treatment	20150830071531	hard username
26129802	treatment	20150830071613	abuse
26129815	control	20150830071816	abuse
26129861	control	20150830072730	abuse
26129882	treatment	20150830073744	abuse
26129925	control	20150830074013	abuse
26129943	control	20150830074537	abuse
26129174	treatment	20150830075042	abuse
26130019	control	20150830080319	abuse
26130060	treatment	20150830081933	abuse
26079749	control	20150830084628	abuse
26067111	control	20150830092532	abuse
26130032	treatment	20150830094806	hard username
26130032	treatment	20150830094930	hard username
26128491	control	20150830095006	spam
26130347	control	20150830095008	abuse
26130414	treatment	20150830095405	spam
26130247	control	20150830095703	spam
26130546	treatment	20150830095829	spam
26110811	control	20150830101323	abuse
26130535	control	20150830102300	abuse
26130398	treatment	20150830103456	hard username
26128397	control	20150830104430	hard username
26130374	treatment	20150830104603	spam
26129143	control	20150830104802	soft username
26130491	control	20150830105315	abuse
26130837	control	20150830105558	soft username
26130768	treatment	20150830105636	abuse
26127153	control	20150830105703	soft username
26127196	treatment	20150830105743	abuse
26127545	control	20150830105834	abuse
26130565	control	20150830110056	other
26130299	control	20150830123319	spam
26094846	treatment	20150830124527	abuse
26129068	treatment	20150830125457	hard username
25252318	treatment	20150830130626	abuse
26130687	control	20150830131136	spam
26129940	treatment	20150830131224	soft username
26130250	treatment	20150830131306	soft username
26131705	control	20150830132211	abuse
26118460	treatment	20150830132446	spam
26131650	treatment	20150830132737	hard username
26131595	control	20150830133455	abuse
26065796	treatment	20150830134204	sockpuppetry
26132058	treatment	20150830141044	hard username
26132069	control	20150830141203	hard username
26130035	control	20150830141242	abuse
26131843	control	20150830143509	abuse
26132075	control	20150830143627	hard username
26132064	treatment	20150830143736	hard username
26125861	control	20150830145908	hard username
26131381	control	20150830150355	abuse
26123458	treatment	20150830151614	spam
26131623	control	20150830152232	spam
26129913	control	20150830152446	soft username
26132176	treatment	20150830152737	hard username
26132426	treatment	20150830160159	abuse
26122760	treatment	20150830162219	abuse
26131576	treatment	20150830162733	hard username
26131788	treatment	20150830162835	hard username
26132855	control	20150830162953	hard username
26132884	treatment	20150830164652	soft username
26123639	control	20150830172510	abuse
26127551	control	20150830175417	spam
26089006	treatment	20150830180544	abuse
26126806	treatment	20150830180816	soft username
26127524	treatment	20150830181340	hard username
26127376	treatment	20150830181708	hard username
26132370	treatment	20150830181745	spam
26133655	control	20150830183151	abuse
26133654	treatment	20150830183424	abuse
26133812	treatment	20150830184241	hard username
26133446	treatment	20150830185039	abuse
26133891	control	20150830190016	soft username
26134027	control	20150830191631	abuse
26120470	treatment	20150830192822	abuse
26123273	control	20150830194253	hard username
26134096	treatment	20150830194816	abuse
26104649	control	20150830195134	hard username
26126384	treatment	20150830195453	hard username
26126182	treatment	20150830195606	hard username
26125946	treatment	20150830195727	hard username
26134293	control	20150830201351	abuse
26133977	control	20150830203632	spam
26134466	treatment	20150830203719	abuse
26132289	control	20150830204019	soft username
26088651	control	20150830204142	hard username
26088670	treatment	20150830204219	hard username
26123391	control	20150830204638	spam
26134495	control	20150830204659	hard username
26123213	control	20150830204703	spam
26122608	treatment	20150830204811	spam
26122497	control	20150830204914	spam
26134573	control	20150830205250	abuse
26109554	treatment	20150830205254	spam
26134422	treatment	20150830210302	hard username
26132368	treatment	20150830210514	abuse
26134668	treatment	20150830210815	abuse
26133915	control	20150830212848	hard username
26134899	control	20150830220254	soft username
26134223	control	20150830220912	abuse
26131814	treatment	20150830221031	hard username
26134964	treatment	20150830221906	abuse
26134943	control	20150830221921	abuse
26134937	control	20150830221938	abuse
26135072	treatment	20150830221954	abuse
26134824	treatment	20150830222130	abuse
26135073	control	20150830222731	abuse
26134832	treatment	20150830223018	hard username
26135157	control	20150830223403	other
26134995	control	20150830224346	abuse
26135313	control	20150830225023	abuse
26135242	treatment	20150830225040	abuse
25888801	control	20150830225358	hard username
26133972	treatment	20150830225626	hard username
26135339	control	20150830225854	spam
26057839	control	20150830230047	abuse
26135287	control	20150830230432	hard username
26135276	treatment	20150830230559	hard username
26134887	control	20150830230636	hard username
26135115	control	20150830230707	spam
26135225	control	20150830230714	hard username
26122631	control	20150830230722	abuse
26135214	treatment	20150830230800	hard username
26133023	control	20150830230853	abuse
26133841	control	20150830231001	spam
26133683	control	20150830231005	spam
26135204	treatment	20150830231105	hard username
26135156	treatment	20150830231230	abuse
26134750	treatment	20150830232041	abuse
26135440	treatment	20150830232607	abuse
26047892	treatment	20150830234738	abuse
26135154	treatment	20150830235316	abuse
26133215	control	20150831000718	other
26133215	control	20150831000902	other
26135626	treatment	20150831000939	abuse
26135130	treatment	20150831001000	abuse
26135703	control	20150831001126	abuse
26135686	treatment	20150831001137	abuse
26135691	control	20150831001146	abuse
26135681	control	20150831001158	abuse
26133214	treatment	20150831001226	other
26133212	treatment	20150831001227	other
26134942	treatment	20150831001421	sockpuppetry
26135696	treatment	20150831001738	hard username
26133215	control	20150831001845	other
26133214	treatment	20150831001847	other
26133212	treatment	20150831001849	other
26135644	treatment	20150831004013	abuse
26135721	control	20150831010443	other
26135784	treatment	20150831012726	hard username
26126686	treatment	20150831012758	hard username
26135891	control	20150831013256	abuse
26130330	treatment	20150831013822	abuse
25351247	control	20150831014553	hard username
26135537	control	20150831015501	abuse
26135546	treatment	20150831015516	abuse
26135556	treatment	20150831023750	sockpuppetry
26136117	control	20150831030642	abuse
26136025	control	20150831030809	spam
26136291	control	20150831030814	spam
26135503	control	20150831032155	abuse
26136192	treatment	20150831033544	spam
26136550	treatment	20150831033925	abuse
26121577	control	20150831035605	abuse
26136756	treatment	20150831035713	abuse
26136769	control	20150831040209	abuse
26136800	treatment	20150831040744	abuse
26100427	control	20150831042605	spam
26130172	treatment	20150831043514	hard username
26136880	treatment	20150831044634	abuse
26135422	treatment	20150831044814	abuse
26136896	treatment	20150831045852	hard username
26134056	treatment	20150831052557	hard username
26137001	control	20150831052933	abuse
26135283	control	20150831054536	spam
26121275	control	20150831055345	abuse
26137157	control	20150831055402	hard username
26135856	treatment	20150831060400	hard username
26137169	control	20150831063138	abuse
26128850	treatment	20150831073423	abuse
26133726	treatment	20150831073828	hard username
26137771	control	20150831075147	abuse
26137735	control	20150831075203	abuse
26130749	control	20150831081038	sockpuppetry
26137751	control	20150831082108	spam
26138036	treatment	20150831082917	hard username
26137672	treatment	20150831083136	hard username
26137745	control	20150831083255	spam
26137966	treatment	20150831083833	hard username
26115614	treatment	20150831085130	abuse
26137842	treatment	20150831090636	abuse
26126110	treatment	20150831090920	hard username
26138066	treatment	20150831090927	spam
26107861	control	20150831093529	hard username
26138315	control	20150831094205	abuse
26137706	treatment	20150831094309	hard username
26137553	control	20150831094522	hard username
26137416	treatment	20150831095147	hard username
26138262	treatment	20150831100343	policy violation
26138527	control	20150831100758	spam
26138340	treatment	20150831100808	spam
26137484	treatment	20150831100822	spam
26138524	treatment	20150831101113	spam
26138654	treatment	20150831101623	spam
26138606	treatment	20150831102219	hard username
26138565	control	20150831104016	hard username
26138164	treatment	20150831104026	spam
26134168	treatment	20150831105621	hard username
26138494	treatment	20150831111540	spam
26103335	control	20150831112942	hard username
26139230	treatment	20150831120720	spam
26137480	treatment	20150831120950	hard username
26138067	control	20150831121145	hard username
26137220	treatment	20150831122158	abuse
26137210	treatment	20150831122220	spam
26139362	treatment	20150831122905	hard username
26136794	treatment	20150831123411	hard username
26135344	treatment	20150831124701	hard username
26135305	control	20150831124727	hard username
26139201	control	20150831124738	spam
26139244	treatment	20150831124827	spam
26139198	treatment	20150831125249	spam
26136778	treatment	20150831132242	hard username
26093986	treatment	20150831133228	spam
26084186	treatment	20150831133245	hard username
26133188	treatment	20150831133803	spam
25905381	control	20150831135404	spam
26136813	control	20150831140920	hard username
26021780	treatment	20150831141029	abuse
26136053	control	20150831142825	hard username
26139254	treatment	20150831142836	spam
26140188	treatment	20150831142846	sockpuppetry
26139856	treatment	20150831142916	hard username
26113603	control	20150831142930	abuse
26139952	treatment	20150831145701	hard username
26139409	control	20150831145910	hard username
26139015	control	20150831150251	abuse
26139913	control	20150831150311	abuse
26139943	control	20150831150326	abuse
26132671	control	20150831150346	abuse
26140217	control	20150831150527	hard username
26140564	treatment	20150831150620	hard username
26140166	treatment	20150831150943	abuse
26132572	treatment	20150831151909	spam
26140571	control	20150831153130	abuse
26140842	treatment	20150831154539	hard username
26140692	treatment	20150831154708	abuse
26140882	treatment	20150831155133	abuse
26132619	control	20150831155523	abuse
26141108	treatment	20150831162145	abuse
26140448	treatment	20150831162328	spam
26141296	treatment	20150831164422	abuse
26141096	treatment	20150831164704	spam
26140847	control	20150831164802	spam
26141051	control	20150831164902	spam
26125076	treatment	20150831165001	spam
26135341	control	20150831165223	abuse
26141387	control	20150831165636	hard username
26140248	treatment	20150831170601	hard username
26140568	treatment	20150831170612	abuse
26141483	control	20150831170811	abuse
26141447	control	20150831171255	hard username
26136675	control	20150831171350	hard username
26141040	treatment	20150831171606	abuse
26141677	control	20150831174349	abuse
26141335	control	20150831175423	hard username
26141496	treatment	20150831175522	spam
26141914	treatment	20150831180658	hard username
26141920	treatment	20150831180714	hard username
26142000	treatment	20150831181457	abuse
26141962	treatment	20150831181711	abuse
26141720	treatment	20150831184332	spam
26142154	treatment	20150831184433	abuse
26085577	control	20150831185436	spam
26141743	control	20150831190243	abuse
26142281	control	20150831190741	abuse
26142248	treatment	20150831190853	abuse
26142375	control	20150831192822	hard username
26142627	control	20150831194230	soft username
26139036	treatment	20150831194841	abuse
26135471	control	20150831195028	abuse
26095038	treatment	20150831195054	abuse
26141206	treatment	20150831195821	hard username
26142268	treatment	20150831201828	sockpuppetry
26142862	treatment	20150831202218	soft username
26142374	treatment	20150831202759	hard username
26142810	treatment	20150831203003	soft username
26070497	control	20150831204601	abuse
26142803	control	20150831204933	abuse
26141343	control	20150831205051	spam
26141242	treatment	20150831205150	soft username
26138576	treatment	20150831205156	abuse
26140690	treatment	20150831205254	spam
26046009	control	20150831210137	abuse
26142239	control	20150831210717	sockpuppetry
26009357	control	20150831211418	abuse
26142252	treatment	20150831211424	hard username
26142219	control	20150831211513	hard username
26142259	control	20150831211713	hard username
26025237	control	20150831213446	abuse
26141420	treatment	20150831213540	abuse
26141369	control	20150831214047	abuse
26032868	treatment	20150831214455	abuse
26031157	control	20150831214525	abuse
26142775	control	20150831214712	spam
26061451	control	20150831215313	abuse
26128064	treatment	20150831221808	hard username
26143473	control	20150831221935	abuse
26143509	control	20150831222724	hard username
26136520	treatment	20150831223434	abuse
26129874	treatment	20150831224059	abuse
26120733	control	20150831224157	hard username
26143670	treatment	20150831224405	abuse
26138447	control	20150831224831	hard username
26118177	control	20150831224905	abuse
26129895	control	20150831224905	abuse
26140247	control	20150831225254	hard username
26028601	control	20150831225402	abuse
26018573	control	20150831225402	abuse
26143234	treatment	20150831230722	hard username
26133215	control	20150831231229	hard username
26133214	treatment	20150831231230	hard username
26133212	treatment	20150831231232	hard username
25261314	treatment	20150831231510	hard username
25366618	treatment	20150831231834	hard username
25337571	control	20150831232032	hard username
25366855	control	20150831232042	hard username
25380119	control	20150831232243	hard username
25380381	control	20150831232344	hard username
25388592	treatment	20150831232548	hard username
25364827	control	20150831232557	hard username
25365603	control	20150831232558	hard username
25261537	control	20150831232613	hard username
25366462	treatment	20150831232717	hard username
26143168	treatment	20150901000207	hard username
26144002	treatment	20150901000642	abuse
26144078	treatment	20150901002207	hard username
25905420	treatment	20150901003422	abuse
26002780	treatment	20150901003531	abuse
26113440	treatment	20150901005142	abuse
26143337	control	20150901005957	abuse
26142924	treatment	20150901010323	policy violation
26099229	control	20150901010436	hard username
26143752	treatment	20150901010510	abuse
26144169	control	20150901010752	abuse
25999301	control	20150901011151	abuse
26144390	treatment	20150901013139	sockpuppetry
26144184	treatment	20150901013248	hard username
26144377	control	20150901015211	hard username
26145067	control	20150901032733	hard username
26144680	treatment	20150901034228	spam
26145000	treatment	20150901041447	hard username
26142850	treatment	20150901041544	spam
26138960	treatment	20150901041702	hard username
26141740	treatment	20150901043115	spam
25390382	treatment	20150901050008	other
26144592	treatment	20150901050031	abuse
26143672	treatment	20150901050935	abuse
26145533	control	20150901052638	spam
26137411	control	20150901052735	abuse
26137874	treatment	20150901052841	abuse
26144247	control	20150901053050	spam
26145466	treatment	20150901053236	spam
26145643	control	20150901054134	sockpuppetry
26145833	control	20150901065928	abuse
26145753	control	20150901065936	abuse
26145686	treatment	20150901070038	abuse
26146011	control	20150901070622	abuse
26099146	treatment	20150901073145	spam
26145678	treatment	20150901073213	spam
26141085	control	20150901073233	spam
26145645	control	20150901073344	spam
26146039	control	20150901075244	abuse
26146440	treatment	20150901083525	abuse
26145776	treatment	20150901084728	abuse
26145997	control	20150901084851	spam
26091997	control	20150901085502	spam
26146123	control	20150901095608	hard username
26146459	control	20150901095659	hard username
26147053	control	20150901101436	abuse
26146471	control	20150901105517	abuse
26145021	control	20150901110234	hard username
26144211	control	20150901110641	abuse
26146220	treatment	20150901111025	hard username
26147290	treatment	20150901111108	abuse
26147496	treatment	20150901112652	abuse
26147257	control	20150901112840	abuse
26147475	control	20150901113542	hard username
26139418	treatment	20150901114138	hard username
26146252	treatment	20150901114600	hard username
26146910	treatment	20150901115222	hard username
26146040	treatment	20150901115623	sockpuppetry
26147588	treatment	20150901115800	hard username
26147569	control	20150901121136	abuse
26146935	control	20150901121553	abuse
26147021	control	20150901121614	abuse
26147045	control	20150901121645	abuse
26143124	treatment	20150901122605	spam
26146308	treatment	20150901122646	abuse
26146453	control	20150901123015	spam
26139292	treatment	20150901123034	spam
26146880	treatment	20150901123113	spam
26147117	control	20150901123406	spam
26147617	control	20150901123517	spam
26147850	treatment	20150901123552	spam
26147005	control	20150901124017	spam
26148131	control	20150901125923	spam
26147678	treatment	20150901132808	spam
26130536	treatment	20150901133336	hard username
26145601	control	20150901134159	spam
26148432	treatment	20150901134326	abuse
26147935	control	20150901134327	abuse
26144883	control	20150901134523	abuse
26144652	treatment	20150901134816	spam
26141638	treatment	20150901134936	spam
26144368	treatment	20150901135014	spam
25336587	control	20150901140413	policy violation
26147382	treatment	20150901142955	hard username
